"tm"	"channel_name"	"ocean_region"	"ges_id_octal"	"channel_unit_id"	"channel_type"	"su_type"	"BFO"	"BTO"
2014-03-07 17:07:13	"IOR-T1200-0-36D8"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,137,10600"	137	10600
2014-03-07 17:07:13	"IOR-T1200-0-36D8"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,137,10600"	137	10600
2014-03-07 17:07:13	"IOR-T1200-0-36D8"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,137,10600"	137	10600
2014-03-07 17:07:14	"IOR-T1200-0-36D8"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,137,10600"	137	10600
2014-03-07 17:07:14	"IOR-T1200-0-36D8"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,137,10600"	137	10600
2014-03-07 17:07:14	"IOR-T1200-0-36D8"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,137,10600"	137	10600
2014-03-07 17:07:14	"IOR-T1200-0-36D8"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,137,10600"	137	10600
2014-03-07 17:07:14	"IOR-T1200-0-36D8"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,137,10600"	137	10600
2014-03-07 17:07:14	"IOR-T1200-0-36D8"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,137,10600"	137	10600
2014-03-07 17:07:15	"IOR-T1200-0-36D8"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,138,10600"	138	10600
2014-03-07 17:07:15	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"0x62,-,Acknowledge,User,Data"	NA	NA
2014-03-07 17:07:16	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"0x71,-,User,Data,(ISU),-,RLS"	NA	NA
2014-03-07 17:07:16	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 17:07:16	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 17:07:16	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 17:07:18	"IOR-R1200-0-36ED"	"IOR"	"305"	"4"	"R-Channel RX"	"0x62,-,Acknowledge,User,Data,(R-channel),132,15600"	132	15600
2014-03-07 17:07:19	"IOR-R1200-0-36ED"	"IOR"	"305"	"4"	"R-Channel RX"	"0x22,-,Access,Request,(R/T-Channel),132,15660"	132	15660
2014-03-07 17:07:19	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"0x51,-,T-Channel,Assignment"	NA	NA
2014-03-07 17:07:23	"IOR-T1200-0-36D7"	"IOR"	"305"	"8"	"T-Channel RX"	"0x71,-,User,Data,(ISU),-,RLS,137,10640"	137	10640
2014-03-07 17:07:23	"IOR-T1200-0-36D7"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,137,10640"	137	10640
2014-03-07 17:07:24	"IOR-T1200-0-36D7"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,137,10640"	137	10640
2014-03-07 17:07:24	"IOR-T1200-0-36D7"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,137,10640"	137	10640
2014-03-07 17:07:24	"IOR-T1200-0-36D7"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,133,10640"	133	10640
2014-03-07 17:07:24	"IOR-T1200-0-36D7"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,133,10640"	133	10640
2014-03-07 17:07:24	"IOR-T1200-0-36D7"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,133,10640"	133	10640
2014-03-07 17:07:24	"IOR-T1200-0-36D7"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,133,10640"	133	10640
2014-03-07 17:07:25	"IOR-T1200-0-36D7"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,133,10640"	133	10640
2014-03-07 17:07:25	"IOR-T1200-0-36D7"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,133,10640"	133	10640
2014-03-07 17:07:25	"IOR-T1200-0-36D7"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,134,10640"	134	10640
2014-03-07 17:07:25	"IOR-T1200-0-36D7"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,134,10640"	134	10640
2014-03-07 17:07:25	"IOR-T1200-0-36D7"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,134,10640"	134	10640
2014-03-07 17:07:25	"IOR-T1200-0-36D7"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,134,10640"	134	10640
2014-03-07 17:07:26	"IOR-T1200-0-36D7"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,134,10640"	134	10640
2014-03-07 17:07:26	"IOR-T1200-0-36D7"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,134,10640"	134	10640
2014-03-07 17:07:27	"IOR-T1200-0-36D7"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,134,10640"	134	10640
2014-03-07 17:07:27	"IOR-T1200-0-36D7"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,134,10640"	134	10640
2014-03-07 17:07:28	"IOR-T1200-0-36D7"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,134,10640"	134	10640
2014-03-07 17:07:28	"IOR-T1200-0-36D7"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,134,10640"	134	10640
2014-03-07 17:07:28	"IOR-T1200-0-36D7"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,135,10640"	135	10640
2014-03-07 17:07:28	"IOR-T1200-0-36D7"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,135,10640"	135	10640
2014-03-07 17:07:28	"IOR-T1200-0-36D7"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,134,10640"	134	10640
2014-03-07 17:07:28	"IOR-T1200-0-36D7"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,134,10640"	134	10640
2014-03-07 17:07:29	"IOR-T1200-0-36D7"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,134,10640"	134	10640
2014-03-07 17:07:29	"IOR-T1200-0-36D7"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,134,10640"	134	10640
2014-03-07 17:07:29	"IOR-T1200-0-36D7"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,135,10640"	135	10640
2014-03-07 17:07:29	"IOR-T1200-0-36D7"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,135,10640"	135	10640
2014-03-07 17:07:29	"IOR-T1200-0-36D7"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,135,10640"	135	10640
2014-03-07 17:07:29	"IOR-T1200-0-36D7"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,135,10640"	135	10640
2014-03-07 17:07:29	"IOR-T1200-0-36D7"	"IOR"	"305"	"8"	"T-Channel RX"	"Subsequent,Signalling,Unit,135,10640"	135	10640
2014-03-07 17:07:30	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"0x62,-,Acknowledge,User,Data"	NA	NA
2014-03-07 17:07:31	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"0x71,-,User,Data,(ISU),-,RLS"	NA	NA
2014-03-07 17:07:31	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 17:07:31	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 17:07:31	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 17:07:33	"IOR-R1200-0-36ED"	"IOR"	"305"	"4"	"R-Channel RX"	"0x62,-,Acknowledge,User,Data,(R-channel),130,15620"	130	15620
2014-03-07 17:07:34	"IOR-R1200-0-36ED"	"IOR"	"305"	"4"	"R-Channel RX"	"0x22,-,Access,Request,(R/T-Channel),132,15620"	132	15620
2014-03-07 17:07:34	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"0x51,-,T-Channel,Assignment"	NA	NA
2014-03-07 17:07:38	"IOR-T1200-0-3718"	"IOR"	"305"	"12"	"T-Channel RX"	"0x71,-,User,Data,(ISU),-,RLS,136,10620"	136	10620
2014-03-07 17:07:38	"IOR-T1200-0-3718"	"IOR"	"305"	"12"	"T-Channel RX"	"Subsequent,Signalling,Unit,136,10620"	136	10620
2014-03-07 17:07:39	"IOR-T1200-0-3718"	"IOR"	"305"	"12"	"T-Channel RX"	"Subsequent,Signalling,Unit,136,10620"	136	10620
2014-03-07 17:07:39	"IOR-T1200-0-3718"	"IOR"	"305"	"12"	"T-Channel RX"	"Subsequent,Signalling,Unit,136,10620"	136	10620
2014-03-07 17:07:39	"IOR-T1200-0-3718"	"IOR"	"305"	"12"	"T-Channel RX"	"Subsequent,Signalling,Unit,135,10620"	135	10620
2014-03-07 17:07:39	"IOR-T1200-0-3718"	"IOR"	"305"	"12"	"T-Channel RX"	"Subsequent,Signalling,Unit,135,10620"	135	10620
2014-03-07 17:07:39	"IOR-T1200-0-3718"	"IOR"	"305"	"12"	"T-Channel RX"	"Subsequent,Signalling,Unit,136,10620"	136	10620
2014-03-07 17:07:39	"IOR-T1200-0-3718"	"IOR"	"305"	"12"	"T-Channel RX"	"Subsequent,Signalling,Unit,136,10620"	136	10620
2014-03-07 17:07:40	"IOR-T1200-0-3718"	"IOR"	"305"	"12"	"T-Channel RX"	"Subsequent,Signalling,Unit,135,10620"	135	10620
2014-03-07 17:07:40	"IOR-T1200-0-3718"	"IOR"	"305"	"12"	"T-Channel RX"	"Subsequent,Signalling,Unit,135,10620"	135	10620
2014-03-07 17:07:40	"IOR-T1200-0-3718"	"IOR"	"305"	"12"	"T-Channel RX"	"Subsequent,Signalling,Unit,135,10620"	135	10620
2014-03-07 17:07:40	"IOR-T1200-0-3718"	"IOR"	"305"	"12"	"T-Channel RX"	"Subsequent,Signalling,Unit,135,10620"	135	10620
2014-03-07 17:07:40	"IOR-T1200-0-3718"	"IOR"	"305"	"12"	"T-Channel RX"	"Subsequent,Signalling,Unit,135,10620"	135	10620
2014-03-07 17:07:40	"IOR-T1200-0-3718"	"IOR"	"305"	"12"	"T-Channel RX"	"Subsequent,Signalling,Unit,135,10620"	135	10620
2014-03-07 17:07:40	"IOR-T1200-0-3718"	"IOR"	"305"	"12"	"T-Channel RX"	"Subsequent,Signalling,Unit,135,10620"	135	10620
2014-03-07 17:07:41	"IOR-T1200-0-3718"	"IOR"	"305"	"12"	"T-Channel RX"	"Subsequent,Signalling,Unit,135,10620"	135	10620
2014-03-07 17:07:42	"IOR-T1200-0-3718"	"IOR"	"305"	"12"	"T-Channel RX"	"Subsequent,Signalling,Unit,135,10620"	135	10620
2014-03-07 17:07:42	"IOR-T1200-0-3718"	"IOR"	"305"	"12"	"T-Channel RX"	"Subsequent,Signalling,Unit,135,10620"	135	10620
2014-03-07 17:07:43	"IOR-T1200-0-3718"	"IOR"	"305"	"12"	"T-Channel RX"	"Subsequent,Signalling,Unit,135,10620"	135	10620
2014-03-07 17:07:43	"IOR-T1200-0-3718"	"IOR"	"305"	"12"	"T-Channel RX"	"Subsequent,Signalling,Unit,135,10620"	135	10620
2014-03-07 17:07:43	"IOR-T1200-0-3718"	"IOR"	"305"	"12"	"T-Channel RX"	"Subsequent,Signalling,Unit,135,10620"	135	10620
2014-03-07 17:07:43	"IOR-T1200-0-3718"	"IOR"	"305"	"12"	"T-Channel RX"	"Subsequent,Signalling,Unit,135,10620"	135	10620
2014-03-07 17:07:43	"IOR-T1200-0-3718"	"IOR"	"305"	"12"	"T-Channel RX"	"Subsequent,Signalling,Unit,136,10620"	136	10620
2014-03-07 17:07:43	"IOR-T1200-0-3718"	"IOR"	"305"	"12"	"T-Channel RX"	"Subsequent,Signalling,Unit,136,10620"	136	10620
2014-03-07 17:07:44	"IOR-T1200-0-3718"	"IOR"	"305"	"12"	"T-Channel RX"	"Subsequent,Signalling,Unit,134,10620"	134	10620
2014-03-07 17:07:44	"IOR-T1200-0-3718"	"IOR"	"305"	"12"	"T-Channel RX"	"Subsequent,Signalling,Unit,134,10620"	134	10620
2014-03-07 17:07:44	"IOR-T1200-0-3718"	"IOR"	"305"	"12"	"T-Channel RX"	"Subsequent,Signalling,Unit,135,10620"	135	10620
2014-03-07 17:07:44	"IOR-T1200-0-3718"	"IOR"	"305"	"12"	"T-Channel RX"	"Subsequent,Signalling,Unit,135,10620"	135	10620
2014-03-07 17:07:44	"IOR-T1200-0-3718"	"IOR"	"305"	"12"	"T-Channel RX"	"Subsequent,Signalling,Unit,135,10620"	135	10620
2014-03-07 17:07:44	"IOR-T1200-0-3718"	"IOR"	"305"	"12"	"T-Channel RX"	"Subsequent,Signalling,Unit,135,10620"	135	10620
2014-03-07 17:07:44	"IOR-T1200-0-3718"	"IOR"	"305"	"12"	"T-Channel RX"	"Subsequent,Signalling,Unit,135,10620"	135	10620
2014-03-07 17:07:45	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"0x62,-,Acknowledge,User,Data"	NA	NA
2014-03-07 17:07:46	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"0x71,-,User,Data,(ISU),-,RLS"	NA	NA
2014-03-07 17:07:46	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 17:07:46	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 17:07:46	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 17:07:48	"IOR-R1200-0-36ED"	"IOR"	"305"	"4"	"R-Channel RX"	"0x62,-,Acknowledge,User,Data,(R-channel),131,15620"	131	15620
2014-03-07 18:03:41	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"0x71,-,User,Data,(ISU),-,RLS"	NA	NA
2014-03-07 18:03:41	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:03:41	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:03:41	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:03:41	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:03:41	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:03:41	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:03:41	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:03:41	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:03:41	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:03:41	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:03:41	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:03:41	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:03:41	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:03:41	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:03:41	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:03:41	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:03:41	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:03:41	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:03:41	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:03:41	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:03:41	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:03:41	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:03:41	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:03:41	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:03:41	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:03:41	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:03:41	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:03:41	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:03:41	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:03:41	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:03:50	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"0x61,-,Request,for,Acknowledge,(RQA),User,Data"	NA	NA
2014-03-07 18:04:00	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"0x61,-,Request,for,Acknowledge,(RQA),User,Data"	NA	NA
2014-03-07 18:04:08	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"0x61,-,Request,for,Acknowledge,(RQA),User,Data"	NA	NA
2014-03-07 18:04:19	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"0x61,-,Request,for,Acknowledge,(RQA),User,Data"	NA	NA
2014-03-07 18:04:29	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"0x61,-,Request,for,Acknowledge,(RQA),User,Data"	NA	NA
2014-03-07 18:05:11	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:05:11	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:05:11	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:05:11	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:05:11	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:05:11	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:05:11	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:05:11	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"0x71,-,User,Data,(ISU),-,RLS"	NA	NA
2014-03-07 18:05:11	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:05:11	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:05:11	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:05:11	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:05:11	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:05:11	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:05:11	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:05:11	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:05:11	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:05:11	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:05:11	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:05:11	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:05:11	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:05:11	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:05:11	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:05:11	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:05:11	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:05:11	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:05:11	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:05:11	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:05:11	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:05:11	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:05:11	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:05:21	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"0x61,-,Request,for,Acknowledge,(RQA),User,Data"	NA	NA
2014-03-07 18:05:32	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"0x61,-,Request,for,Acknowledge,(RQA),User,Data"	NA	NA
2014-03-07 18:05:42	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"0x61,-,Request,for,Acknowledge,(RQA),User,Data"	NA	NA
2014-03-07 18:05:51	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"0x61,-,Request,for,Acknowledge,(RQA),User,Data"	NA	NA
2014-03-07 18:05:59	"IOR-P10500-0-3859"	"IOR"	"305"	"10"	"P-Channel TX"	"0x61,-,Request,for,Acknowledge,(RQA),User,Data"	NA	NA
2014-03-07 18:25:28	"IOR-P600-0-36FC"	"IOR"	"305"	"10"	"P-Channel TX"	"0x11,-,Log-on,Confirm"	NA	NA
2014-03-07 18:25:29	"IOR-P600-0-36FC"	"IOR"	"305"	"10"	"P-Channel TX"	"0x40,-,P-/R-Channel,Control,(ISU)"	NA	NA
2014-03-07 18:25:29	"IOR-P600-0-36FC"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:25:30	"IOR-P600-0-36FC"	"IOR"	"305"	"10"	"P-Channel TX"	"0x41,-,T-Channel,Control,(ISU)"	NA	NA
2014-03-07 18:25:30	"IOR-P600-0-36FC"	"IOR"	"305"	"10"	"P-Channel TX"	"Subsequent,Signalling,Unit"	NA	NA
2014-03-07 18:25:34	"IOR-R1200-0-36ED"	"IOR"	"305"	"4"	"R-Channel RX"	"0x15,-,Log-on/Log-off,Acknowledge,273,51700"	273	51700
2014-03-07 18:25:35	"IOR-P10500-0-386B"	"IOR"	"305"	"10"	"P-Channel TX"	"0x15,-,Log-on/Log-off,Acknowledge"	NA	NA
2014-03-07 18:27:03	"IOR-R1200-0-36ED"	"IOR"	"305"	"4"	"R-Channel RX"	"Eleven,Octet,User,Data,176,12560"	176	12560
2014-03-07 18:27:04	"IOR-R1200-0-36ED"	"IOR"	"305"	"4"	"R-Channel RX"	"Four,Octet,User,Data,175,12520"	175	12520
2014-03-07 18:27:04	"IOR-P10500-0-386B"	"IOR"	"305"	"10"	"P-Channel TX"	"0x62,-,Acknowledge,User,Data"	NA	NA
2014-03-07 18:27:06	"IOR-P10500-0-386B"	"IOR"	"305"	"10"	"P-Channel TX"	"0x71,-,User,Data,(ISU),-,RLS"	NA	NA
